SaleID,price
200000,1262.4480840854194
200001,1985.0147248171547
200002,8680.760486484962
200003,1032.0510065573947
200004,1964.2129915796222
200005,1128.9165692826598
200006,453.8828207709278
200007,3284.4169432908393
200008,12495.864574785855
200009,585.3149234271227
200010,598.4825211969653
200011,2696.690539801243
200012,5678.442895480574
200013,7527.756804071708
200014,1450.524791628415
200015,255.3312399662927
200016,1749.4899324461662
200017,8353.099245609366
200018,6735.660435069052
200019,675.4408491273845
200020,24542.231244336814
200021,7688.946379808095
200022,2071.1719478238174
200023,1543.6877512023248
200024,676.8954846229612
200025,7946.77595944747
200026,523.585826834371
200027,12303.680765141666
200028,4060.3866659483733
200029,8040.0541848738885
200030,17926.200331612785
200031,13261.19926462028
200032,595.8395691625846
200033,14103.056124824549
200034,749.3005170719281
200035,2024.257592330927
200036,14699.775445909077
200037,6119.621980455834
200038,1569.0902984602121
200039,340.2115448798338
200040,614.2426710692573
200041,27125.454151394413
200042,461.1576742356609
200043,6876.022298544996
200044,18969.15651736334
200045,510.3418689279442
200046,15634.814346621137
200047,17889.467693908973
200048,2004.0112310833415
200049,3145.888139082014
200050,480.0816963243323
200051,4385.562892262121
200052,2815.717143024354
200053,480.94464138845433
200054,13754.128515277924
200055,11153.964036555317
200056,7887.878779879593
200057,3256.247800603119
200058,961.0448117430172
200059,5204.746445485855
200060,8526.237907960582
200061,1160.9760464904648
200062,5477.017637710468
200063,8020.126692762063
200064,1307.3249400737095
200065,1655.9450026194736
200066,491.71061753503994
200067,9758.986135796065
200068,191.77955522692798
200069,18078.382691483373
200070,9064.927685188659
200071,319.03188872681216
200072,6606.187643579478
200073,16653.734604490935
200074,4493.110280264143
200075,16634.02156023486
200076,3023.6687779247304
200077,353.71783983814055
200078,360.5671776456921
200079,3163.5288891597743
200080,3066.032059128124
200081,2008.0021068324722
200082,3899.162067007171
200083,399.5553344297139
200084,1213.3835805682786
200085,1471.9666022719857
200086,6778.660697971853
200087,3338.9405638976564
200088,2487.012033079205
200089,41401.6132520195
200090,2519.133125167435
200091,193.0279007818522
200092,1484.8118981894524
200093,16987.510351247114
200094,6510.579034987518
200095,6048.443685730289
200096,2446.359749595954
200097,1185.1626386127764
200098,442.9020141880638
200099,18347.22558654164
200100,21023.49742583162
200101,7512.016692548343
200102,1845.9145460131404
200103,10878.289909798961
200104,5411.103149279106
200105,4251.600789667058
200106,7948.649102626049
200107,1907.1352152173188
200108,14549.397184650936
200109,7738.70055843451
200110,923.796771741876
200111,1920.922522988769
200112,1792.3936447322362
200113,691.1928362557107
200114,2389.9931045492426
200115,1251.9481660132294
200116,14297.147240869364
200117,16682.722127982033
200118,52497.04786078647
200119,203.63497328114818
200120,2918.1230373541143
200121,2458.2088433581625
200122,686.474948588797
200123,2543.8203911107853
200124,56630.34566747509
200125,789.0680779404541
200126,2949.92069189268
200127,15220.843489909874
200128,1630.123162942425
200129,5933.306716440469
200130,3786.2933155104533
200131,2540.442371051903
200132,1327.197111720965
200133,2982.6949036573005
200134,1397.2025058555646
200135,2955.6828191382524
200136,4058.911598939298
200137,769.4944013342081
200138,10053.615882542279
200139,6250.547814141718
200140,2730.3000814576303
200141,1485.6430300667014
200142,6305.8847286236305
200143,7856.945445945172
200144,1402.7462106036442
200145,6283.866699658752
200146,2669.0814490409985
200147,4503.975785674577
200148,2989.766104435285
200149,205.14062713773092
200150,11151.168298180688
200151,4893.616218708325
200152,651.2205756952919
200153,497.36112249949633
200154,7460.542954639994
200155,3023.307114157954
200156,16345.183127556487
200157,7833.229605008732
200158,10004.191193093911
200159,2987.5669032783903
200160,6830.13968017275
200161,7487.52054315874
200162,6684.213812869916
200163,747.5182365512544
