SaleID,price
200000,1264.8939339055778
200001,2036.4519588706141
200002,8405.703503567092
200003,1042.8659600522365
200004,1983.2164953405354
200005,1079.1166439577905
200006,444.4999292340225
200007,3132.1149518351294
200008,8960.168166697711
200009,607.9171342184324
200010,617.1514285968955
200011,2672.298693038157
200012,5683.74222015501
200013,6940.585532185175
200014,1260.5167582934732
200015,259.8941558977094
200016,1743.7362440591805
200017,8430.375129363785
200018,6838.801129068202
200019,730.1845018239778
200020,23579.247326671502
200021,7264.380372119969
200022,1974.0882530602898
200023,1568.2176909418154
200024,767.8043696377822
200025,7199.323843815806
200026,449.7994585511783
200027,12340.807857769581
200028,3978.9226292215994
200029,8015.448458794391
200030,18219.461755630455
200031,12483.836332907424
200032,590.9773673046844
200033,14326.534467623045
200034,1154.0115561486673
200035,2028.4729157309707
200036,14374.479677709016
200037,5993.134220761835
200038,1564.1260261432856
200039,390.99245435151437
200040,591.3373973908181
200041,24701.390905310276
200042,442.7388808050214
200043,7234.120568570968
200044,18266.89619391149
200045,503.40780838734213
200046,16373.807220248025
200047,17508.095866268664
200048,2059.8716636021973
200049,3246.8781637392403
200050,512.3011782007592
200051,4411.285734176592
200052,2697.8687989361956
200053,493.7592572795644
200054,13473.760866448996
200055,11371.843843523704
200056,7593.255412263282
200057,3263.263903502305
200058,960.7325608201431
200059,5222.666408500643
200060,8255.367229117752
200061,1125.1832686595862
200062,5522.261758441246
200063,8056.843733861902
200064,1302.7553762136433
200065,1658.182209688432
200066,507.00138863757456
200067,10673.102578681839
200068,219.12560299754838
200069,17589.692665244045
200070,9048.891015299574
200071,382.18016358453366
200072,6735.7060307984775
200073,18561.167218051858
200074,4632.434821678356
200075,17799.754075408808
200076,2998.867888448818
200077,306.69340583872116
200078,369.27234467843664
200079,3073.1889075577274
200080,3122.221496449807
200081,2025.4427497955812
200082,4394.364749680588
200083,405.4352931559006
200084,1175.3117891161717
200085,1276.0383531583407
200086,6778.549516045696
200087,3337.385095604831
200088,2320.82446017251
200089,41443.831890938585
200090,2444.845942740224
200091,244.56463993908818
200092,1435.8335682160646
200093,15953.595104704289
200094,6445.057044483763
200095,5924.403290851018
200096,2351.430744569937
200097,1233.5319033345213
200098,441.6706473378814
200099,22538.86597445438
200100,21387.64256057184
200101,7082.511091956891
200102,1774.8537008726169
200103,11038.95413821966
200104,5495.711393943029
200105,4407.391088070543
200106,8172.265311265346
200107,1875.0917721767148
200108,12360.648104696174
200109,7675.004704513914
200110,947.638468945587
200111,1948.0577416214505
200112,1801.03841174416
200113,623.3195786303085
